rt;stimulus;responses;key_press;test_part;blockNb;trialNb;condiEmoBlock;condiEmoTrial;condiRwd;posCritDist;distractor;posTarget;target;trial_type;trial_index;time_elapsed;internal_node_id;subject_id;date
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;104;179815;0.0-104.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;13;1;1;2;6;1;10;2;html-keyboard-response;105;180820;0.0-105.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_5.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_28.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_scramble_25.jpg,imgJS/WMF_scramble_10.jpg,imgJS/WMF_28.jpg,imgJS/WMF_scramble_23.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_16.jpg,;999;999;rsvp_img_15;0;13;1;1;2;6;1;10;2;rsvp_flux;106;181873;0.0-106.0;3038149;05/05/2020 16:59
893.64000002388;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;0;13;1;1;2;6;1;10;2;html-keyboard-response;107;182770;0.0-107.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;108;182808;0.0-108.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;14;1;1;2;5;1;7;2;html-keyboard-response;109;183812;0.0-109.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_1.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_scramble_28.jpg,imgJS/WMF_14.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WFN_41.jpg,imgJS/WMF_scramble_22.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMF_sc;999;999;rsvp_img_15;0;14;1;1;2;5;1;7;2;rsvp_flux;110;184865;0.0-110.0;3038149;05/05/2020 16:59
894.24499997403;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;0;14;1;1;2;5;1;7;2;html-keyboard-response;111;185762;0.0-111.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;112;185805;0.0-112.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;15;1;2;2;8;0;10;2;html-keyboard-response;113;186810;0.0-113.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_8.jpg,imgJS/WFF_scramble_1.jpg,imgJS/WFF_scramble_1.jpg,imgJS/WFF_scramble_14.jpg,imgJS/WFF_scramble_15.jpg,imgJS/WFF_scramble_13.jpg,imgJS/WFF_scramble_35.jpg,imgJS/WFF_scramble_8.jpg,imgJS/WFF_16.jpg,imgJS/WFF_scramble_10.jpg,img;999;999;rsvp_img_15;0;15;1;2;2;8;0;10;2;rsvp_flux;114;187864;0.0-114.0;3038149;05/05/2020 16:59
1473.2599999988;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;0;15;1;2;2;8;0;10;2;html-keyboard-response;115;189341;0.0-115.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;116;189383;0.0-116.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;16;1;4;2;8;2;12;2;html-keyboard-response;117;190388;0.0-117.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_82.jpg,imgJS/WFN_scramble_61.jpg,imgJS/WFN_scramble_49.jpg,imgJS/WFN_scramble_47.jpg,imgJS/WFN_scramble_60.jpg,imgJS/WFN_scramble_48.jpg,imgJS/WFN_scramble_25.jpg,imgJS/WFN_scramble_59.jpg,imgJS/WFN_63.jpg,imgJS/WFN_scramble_85.jpg;999;999;rsvp_img_15;0;16;1;4;2;8;2;12;2;rsvp_flux;118;191441;0.0-118.0;3038149;05/05/2020 16:59
1012.5150000677;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;0;16;1;4;2;8;2;12;2;html-keyboard-response;119;192456;0.0-119.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;120;192521;0.0-120.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;17;1;3;2;7;3;9;2;html-keyboard-response;121;193527;0.0-121.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_6.jpg,imgJS/WMN_scramble_73.jpg,imgJS/WMN_scramble_37.jpg,imgJS/WMN_scramble_47.jpg,imgJS/WMN_scramble_19.jpg,imgJS/WMN_scramble_55.jpg,imgJS/WMN_scramble_16.jpg,imgJS/WMN_69.jpg,imgJS/WMN_scramble_87.jpg,imgJS/WFN_59.jpg,imgJS/WMN;999;999;rsvp_img_15;0;17;1;3;2;7;3;9;2;rsvp_flux;122;194580;0.0-122.0;3038149;05/05/2020 16:59
2215.3049999615;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;0;17;1;3;2;7;3;9;2;html-keyboard-response;123;196798;0.0-123.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;124;196837;0.0-124.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;18;1;2;2;8;0;10;3;html-keyboard-response;125;197841;0.0-125.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFF_scramble_33.jpg,imgJS/WFF_scramble_22.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WFF_scramble_7.jpg,imgJS/WFF_scramble_29.jpg,imgJS/WFF_scramble_10.jpg,imgJS/WFF_23.jpg,imgJS/WFF_scramble_14.jpg,;999;999;rsvp_img_15;0;18;1;2;2;8;0;10;3;rsvp_flux;126;198894;0.0-126.0;3038149;05/05/2020 16:59
6570.3549999744;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;0;18;1;2;2;8;0;10;3;html-keyboard-response;127;205468;0.0-127.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;128;205520;0.0-128.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;19;1;1;2;4;1;6;3;html-keyboard-response;129;206523;0.0-129.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WMF_1.jpg,imgJS/WMF_scramble_13.jpg,imgJS/WMN_38.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_scramble_28.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_;999;999;rsvp_img_15;0;19;1;1;2;4;1;6;3;rsvp_flux;130;207578;0.0-130.0;3038149;05/05/2020 16:59
1214.8700000253;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;0;19;1;1;2;4;1;6;3;html-keyboard-response;131;208796;0.0-131.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;132;208839;0.0-132.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;20;1;2;2;4;0;6;3;html-keyboard-response;133;209843;0.0-133.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_36.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_20.jpg,imgJS/WFF_scramble_3.jpg,imgJS/WFF_29.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WMN_71.jpg,imgJS/WFF_scramble_5.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_16.jpg,imgJS/WFF_;999;999;rsvp_img_15;0;20;1;2;2;4;0;6;3;rsvp_flux;134;210898;0.0-134.0;3038149;05/05/2020 16:59
2282.1799999801;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;0;20;1;2;2;4;0;6;3;html-keyboard-response;135;213183;0.0-135.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;136;213231;0.0-136.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;21;1;1;2;4;1;8;3;html-keyboard-response;137;214236;0.0-137.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_3.jpg,imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_21.jpg,imgJS/WMF_scramble_5.jpg,imgJS/WMF_23.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_25.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WMN_48.jpg,imgJS/WMF_scramble_5.jpg,imgJS/WMF_scr;999;999;rsvp_img_15;0;21;1;1;2;4;1;8;3;rsvp_flux;138;215289;0.0-138.0;3038149;05/05/2020 16:59
1086.234999937;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;0;21;1;1;2;4;1;8;3;html-keyboard-response;139;216379;0.0-139.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;140;216424;0.0-140.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;22;1;4;2;8;0;12;1;html-keyboard-response;141;217429;0.0-141.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_1.jpg,imgJS/WFF_scramble_21.jpg,imgJS/WFF_scramble_12.jpg,imgJS/WFF_scramble_12.jpg,imgJS/WFF_scramble_7.jpg,imgJS/WFF_scramble_21.jpg,imgJS/WFF_scramble_17.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFF_20.jpg,imgJS/WFF_scramble_33.jpg,i;999;999;rsvp_img_15;0;22;1;4;2;8;0;12;1;rsvp_flux;142;218484;0.0-142.0;3038149;05/05/2020 16:59
2028.9000000339;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;0;22;1;4;2;8;0;12;1;html-keyboard-response;143;220517;0.0-143.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;144;220558;0.0-144.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;23;1;2;2;5;0;9;3;html-keyboard-response;145;221562;0.0-145.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_18.jpg,imgJS/WFF_scramble_6.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_10.jpg,imgJS/WFF_scramble_7.jpg,imgJS/WFF_24.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WMN_69.jpg,imgJS/WFF_;999;999;rsvp_img_15;0;23;1;2;2;5;0;9;3;rsvp_flux;146;222617;0.0-146.0;3038149;05/05/2020 16:59
1108.6450000294;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;0;23;1;2;2;5;0;9;3;html-keyboard-response;147;223729;0.0-147.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;148;223770;0.0-148.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;24;1;3;2;8;1;10;0;html-keyboard-response;149;224774;0.0-149.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_14.jpg,imgJS/WMF_scramble_22.jpg,imgJS/WMF_scramble_22.jpg,imgJS/WMF_scramble_28.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_10.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WMF_6.jpg,imgJS/WMF_scramble_25.jpg,i;999;999;rsvp_img_15;0;24;1;3;2;8;1;10;0;rsvp_flux;150;225828;0.0-150.0;3038149;05/05/2020 16:59
2565.3000000166;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;0;24;1;3;2;8;1;10;0;html-keyboard-response;151;228397;0.0-151.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;152;228439;0.0-152.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;25;1;4;2;5;0;9;1;html-keyboard-response;153;229444;0.0-153.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_24.jpg,imgJS/WFF_scramble_16.jpg,imgJS/WFF_scramble_36.jpg,imgJS/WFF_scramble_30.jpg,imgJS/WFF_scramble_27.jpg,imgJS/WFF_24.jpg,imgJS/WFF_scramble_19.jpg,imgJS/WFF_scramble_27.jpg,imgJS/WFF_scramble_28.jpg,imgJS/WMF_16.jpg,imgJS/WF;999;999;rsvp_img_15;0;25;1;4;2;5;0;9;1;rsvp_flux;154;230498;0.0-154.0;3038149;05/05/2020 16:59
2141.8050000211;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;0;25;1;4;2;5;0;9;1;html-keyboard-response;155;232644;0.0-155.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;156;232683;0.0-156.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;26;1;1;2;7;1;11;2;html-keyboard-response;157;233692;0.0-157.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_27.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_25.jpg,imgJS/WMF_24.jpg,imgJS/WMF_scramble_23.jpg,imgJS/WMF_scramble_5.jpg,im;999;999;rsvp_img_15;0;26;1;1;2;7;1;11;2;rsvp_flux;158;234745;0.0-158.0;3038149;05/05/2020 16:59
2328.8399999728;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;0;26;1;1;2;7;1;11;2;html-keyboard-response;159;237077;0.0-159.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;160;237114;0.0-160.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;27;1;3;2;4;3;6;2;html-keyboard-response;161;238120;0.0-161.0;3038149;05/05/2020 16:59
999;imgJS/WMN_scramble_41.jpg,imgJS/WMN_scramble_35.jpg,imgJS/WMN_scramble_52.jpg,imgJS/WMN_scramble_15.jpg,imgJS/WMN_90.jpg,imgJS/WMN_scramble_87.jpg,imgJS/WFN_14.jpg,imgJS/WMN_scramble_60.jpg,imgJS/WMN_scramble_91.jpg,imgJS/WMN_scramble_28.jpg,imgJS/WM;999;999;rsvp_img_15;0;27;1;3;2;4;3;6;2;rsvp_flux;162;239174;0.0-162.0;3038149;05/05/2020 16:59
1495.2349999221;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;0;27;1;3;2;4;3;6;2;html-keyboard-response;163;240672;0.0-163.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;164;240713;0.0-164.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;28;1;2;2;6;0;8;3;html-keyboard-response;165;241717;0.0-165.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_26.jpg,imgJS/WFF_scramble_4.jpg,imgJS/WFF_scramble_25.jpg,imgJS/WFF_scramble_25.jpg,imgJS/WFF_scramble_5.jpg,imgJS/WFF_29.jpg,imgJS/WFF_scramble_20.jpg,imgJS/WMN_46.jpg,imgJS/WFF_scramble_5.jpg,imgJS/WFF_s;999;999;rsvp_img_15;0;28;1;2;2;6;0;8;3;rsvp_flux;166;242771;0.0-166.0;3038149;05/05/2020 16:59
2167.3899999587;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;0;28;1;2;2;6;0;8;3;html-keyboard-response;167;244941;0.0-167.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;168;244979;0.0-168.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;0;29;1;2;2;5;0;9;3;html-keyboard-response;169;245992;0.0-169.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_1.jpg,imgJS/WFF_scramble_36.jpg,imgJS/WFF_scramble_14.jpg,imgJS/WFF_scramble_8.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFF_32.jpg,imgJS/WFF_scramble_33.jpg,imgJS/WFF_scramble_12.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WMN_12.jpg,imgJS/WFF_;999;999;rsvp_img_15;0;29;1;2;2;5;0;9;3;rsvp_flux;170;247048;0.0-170.0;3038149;05/05/2020 16:59
1820.3100000974;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;0;29;1;2;2;5;0;9;3;html-keyboard-response;171;248872;0.0-171.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;172;248910;0.0-172.0;3038149;05/05/2020 16:59
999;instructions/instructionsDiapo/Slide5.jpg;999;999;instrCondi;1;999;NULL;NULL;2;999;999;999;999;image-keyboard-response;173;262601;0.0-173.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;1;0;1;3;2;8;1;10;1;html-keyboard-response;174;263606;0.0-174.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_14.jpg,imgJS/WMF_scramble_1.jpg,imgJS/WMF_scramble_9.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMF_scramble_28.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_scramble_23.jpg,imgJS/WMF_27.jpg,imgJS/WMF_scramble_1.jpg,img;999;999;rsvp_img_15;1;0;1;3;2;8;1;10;1;rsvp_flux;175;264660;0.0-175.0;3038149;05/05/2020 16:59
1590.7049999805;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;1;0;1;3;2;8;1;10;1;html-keyboard-response;176;266254;0.0-176.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;177;266302;0.0-177.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;1;1;1;2;2;5;0;7;3;html-keyboard-response;178;267307;0.0-178.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_33.jpg,imgJS/WFF_scramble_16.jpg,imgJS/WFF_scramble_9.jpg,imgJS/WFF_scramble_13.jpg,imgJS/WFF_scramble_8.jpg,imgJS/WFF_27.jpg,imgJS/WFF_scramble_9.jpg,imgJS/WMN_62.jpg,imgJS/WFF_scramble_16.jpg,imgJS/WFF_scramble_22.jpg,imgJS/WFF_s;999;999;rsvp_img_15;1;1;1;2;2;5;0;7;3;rsvp_flux;179;268362;0.0-179.0;3038149;05/05/2020 16:59
2406.1799999326;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;1;1;1;2;2;5;0;7;3;html-keyboard-response;180;270772;0.0-180.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;181;270829;0.0-181.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;1;2;1;3;2;4;1;8;1;html-keyboard-response;182;271836;0.0-182.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_11.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_23.jpg,imgJS/WMF_scramble_15.jpg,imgJS/WMF_18.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WMF;999;999;rsvp_img_15;1;2;1;3;2;4;1;8;1;rsvp_flux;183;272890;0.0-183.0;3038149;05/05/2020 16:59
2087.034999975;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;1;2;1;3;2;4;1;8;1;html-keyboard-response;184;274980;0.0-184.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;185;275029;0.0-185.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;1;3;1;2;2;6;0;10;2;html-keyboard-response;186;276033;0.0-186.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_19.jpg,imgJS/WFF_scramble_33.jpg,imgJS/WFF_scramble_36.jpg,imgJS/WFF_scramble_35.jpg,imgJS/WFF_scramble_15.jpg,imgJS/WFF_scramble_2.jpg,imgJS/WFF_16.jpg,imgJS/WFF_scramble_4.jpg,imgJS/WFF_scramble_26.jpg,imgJS/WFF_scramble_32.jpg,i;999;999;rsvp_img_15;1;3;1;2;2;6;0;10;2;rsvp_flux;187;277087;0.0-187.0;3038149;05/05/2020 16:59
2506.2499999767;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;1;3;1;2;2;6;0;10;2;html-keyboard-response;188;279596;0.0-188.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;189;279635;0.0-189.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;1;4;1;4;2;8;0;12;1;html-keyboard-response;190;280645;0.0-190.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_9.jpg,imgJS/WFF_scramble_32.jpg,imgJS/WFF_scramble_17.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFF_scramble_3.jpg,imgJS/WFF_scramble_9.jpg,imgJS/WFF_scramble_33.jpg,imgJS/WFF_scramble_26.jpg,imgJS/WFF_19.jpg,imgJS/WFF_scramble_23.jpg,im;999;999;rsvp_img_15;1;4;1;4;2;8;0;12;1;rsvp_flux;191;281699;0.0-191.0;3038149;05/05/2020 16:59
1974.3999999482;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;1;4;1;4;2;8;0;12;1;html-keyboard-response;192;283676;0.0-192.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;193;283717;0.0-193.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;1;5;1;1;2;5;1;9;2;html-keyboard-response;194;284721;0.0-194.0;3038149;05/05/2020 16:59
999;imgJS/WMF_scramble_14.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_24.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WFN_42.jpg,imgJS/WMF;999;999;rsvp_img_15;1;5;1;1;2;5;1;9;2;rsvp_flux;195;285775;0.0-195.0;3038149;05/05/2020 16:59
1382.7049999963;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;1;5;1;1;2;5;1;9;2;html-keyboard-response;196;287160;0.0-196.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;197;287198;0.0-197.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;1;6;1;4;2;6;0;8;1;html-keyboard-response;198;288203;0.0-198.0;3038149;05/05/2020 16:59
999;imgJS/WFF_scramble_17.jpg,imgJS/WFF_scramble_10.jpg,imgJS/WFF_scramble_15.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WFF_scramble_8.jpg,imgJS/WFF_scramble_12.jpg,imgJS/WFF_5.jpg,imgJS/WFF_scramble_33.jpg,imgJS/WMF_23.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_;999;999;rsvp_img_15;1;6;1;4;2;6;0;8;1;rsvp_flux;199;289257;0.0-199.0;3038149;05/05/2020 16:59
1702.5300000096;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;1;6;1;4;2;6;0;8;1;html-keyboard-response;200;290962;0.0-200.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;201;291018;0.0-201.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;1;7;1;4;2;5;2;9;3;html-keyboard-response;202;292022;0.0-202.0;3038149;05/05/2020 16:59
999;imgJS/WFN_scramble_29.jpg,imgJS/WFN_scramble_54.jpg,imgJS/WFN_scramble_83.jpg,imgJS/WFN_scramble_39.jpg,imgJS/WFN_scramble_10.jpg,imgJS/WFN_61.jpg,imgJS/WFN_scramble_46.jpg,imgJS/WFN_scramble_61.jpg,imgJS/WFN_scramble_82.jpg,imgJS/WMN_80.jpg,imgJS/WF;999;999;rsvp_img_15;1;7;1;4;2;5;2;9;3;rsvp_flux;203;293076;0.0-203.0;3038149;05/05/2020 16:59
1034.1250000056;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;1;7;1;4;2;5;2;9;3;html-keyboard-response;204;294113;0.0-204.0;3038149;05/05/2020 16:59
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;205;294152;0.0-205.0;3038149;05/05/2020 16:59
999;fixation_cross;999;999;fixation;1;8;1;3;2;5;1;7;1;html-keyboard-response;206;295158;0.0-206.0;3038149;05/05/2020 16:59
