rt;stimulus;responses;key_press;test_part;blockNb;trialNb;condiEmoBlock;condiEmoTrial;condiRwd;posCritDist;distractor;posTarget;target;trial_type;trial_index;time_elapsed;internal_node_id;subject_id;date
1184.8299999256;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;7;7;1;4;2;5;2;7;3;html-keyboard-response;930;801329;0.0-930.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;931;801377;0.0-931.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;8;1;1;2;5;1;9;3;html-keyboard-response;932;802382;0.0-932.0;9546715;05/05/2020 14:35
999;imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_13.jpg,imgJS/WMF_scramble_28.jpg,imgJS/WMF_27.jpg,imgJS/WMF_scramble_25.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMN_32.jpg,imgJS/WMF;999;999;rsvp_img_15;7;8;1;1;2;5;1;9;3;rsvp_flux;933;803438;0.0-933.0;9546715;05/05/2020 14:35
367.17999994289;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;7;8;1;1;2;5;1;9;3;html-keyboard-response;934;803808;0.0-934.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;935;803849;0.0-935.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;9;1;1;2;8;1;12;3;html-keyboard-response;936;804854;0.0-936.0;9546715;05/05/2020 14:35
999;imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMF_scramble_10.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_22.jpg,imgJS/WMF_scramble_28.jpg;999;999;rsvp_img_15;7;9;1;1;2;8;1;12;3;rsvp_flux;937;805908;0.0-937.0;9546715;05/05/2020 14:35
890.51000005566;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;7;9;1;1;2;8;1;12;3;html-keyboard-response;938;806801;0.0-938.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;939;806849;0.0-939.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;10;1;1;2;5;1;7;2;html-keyboard-response;940;807855;0.0-940.0;9546715;05/05/2020 14:35
999;imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WMF_scramble_23.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WMF_14.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WFN_12.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_scramble_13.jpg,imgJS/WMF_;999;999;rsvp_img_15;7;10;1;1;2;5;1;7;2;rsvp_flux;941;808910;0.0-941.0;9546715;05/05/2020 14:35
892.93500001077;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;7;10;1;1;2;5;1;7;2;html-keyboard-response;942;809807;0.0-942.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;943;809848;0.0-943.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;11;1;3;2;8;1;12;1;html-keyboard-response;944;810852;0.0-944.0;9546715;05/05/2020 14:35
999;imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_1.jpg,imgJS/WMF_scramble_12.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_10.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_28.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_25.jpg,imgJS/WMF_scramble_12.jpg,;999;999;rsvp_img_15;7;11;1;3;2;8;1;12;1;rsvp_flux;945;811905;0.0-945.0;9546715;05/05/2020 14:35
2997.7399999043;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;7;11;1;3;2;8;1;12;1;html-keyboard-response;946;814906;0.0-946.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;947;814947;0.0-947.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;12;1;2;2;6;0;10;2;html-keyboard-response;948;815952;0.0-948.0;9546715;05/05/2020 14:35
999;imgJS/WFF_scramble_22.jpg,imgJS/WFF_scramble_29.jpg,imgJS/WFF_scramble_1.jpg,imgJS/WFF_scramble_16.jpg,imgJS/WFF_scramble_35.jpg,imgJS/WFF_scramble_7.jpg,imgJS/WFF_34.jpg,imgJS/WFF_scramble_7.jpg,imgJS/WFF_scramble_16.jpg,imgJS/WFF_scramble_36.jpg,im;999;999;rsvp_img_15;7;12;1;2;2;6;0;10;2;rsvp_flux;949;817006;0.0-949.0;9546715;05/05/2020 14:35
897.87500002421;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;7;12;1;2;2;6;0;10;2;html-keyboard-response;950;817907;0.0-950.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;951;817948;0.0-951.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;13;1;3;2;5;1;7;1;html-keyboard-response;952;818954;0.0-952.0;9546715;05/05/2020 14:35
999;imgJS/WMF_scramble_26.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WMF_20.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMF_15.jpg,imgJS/WMF_scramble_1.jpg,imgJS/WMF_scramble_24.jpg,imgJS/WMF_s;999;999;rsvp_img_15;7;13;1;3;2;5;1;7;1;rsvp_flux;953;820007;0.0-953.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;955;821024;0.0-955.0;9546715;05/05/2020 14:35
1010.0000000093;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;7;13;1;3;2;5;1;7;1;html-keyboard-response;954;821020;0.0-954.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;14;1;2;2;6;0;8;3;html-keyboard-response;956;822068;0.0-956.0;9546715;05/05/2020 14:35
999;imgJS/WFF_scramble_20.jpg,imgJS/WFF_scramble_9.jpg,imgJS/WFF_scramble_29.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WFF_scramble_11.jpg,imgJS/WFF_scramble_14.jpg,imgJS/WFF_2.jpg,imgJS/WFF_scramble_10.jpg,imgJS/WMN_84.jpg,imgJS/WFF_scramble_3.jpg,imgJS/WFF_s;999;999;rsvp_img_15;7;14;1;2;2;6;0;8;3;rsvp_flux;957;823122;0.0-957.0;9546715;05/05/2020 14:35
1138.9699999709;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;7;14;1;2;2;6;0;8;3;html-keyboard-response;958;824264;0.0-958.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;959;824303;0.0-959.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;15;1;4;2;5;0;9;1;html-keyboard-response;960;825308;0.0-960.0;9546715;05/05/2020 14:35
999;imgJS/WFF_scramble_9.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFF_scramble_36.jpg,imgJS/WFF_scramble_17.jpg,imgJS/WFF_scramble_36.jpg,imgJS/WFF_5.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_23.jpg,imgJS/WFF_scramble_31.jpg,imgJS/WMF_2.jpg,imgJS/WFF_s;999;999;rsvp_img_15;7;15;1;4;2;5;0;9;1;rsvp_flux;961;826362;0.0-961.0;9546715;05/05/2020 14:35
390.61999996193;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;7;15;1;4;2;5;0;9;1;html-keyboard-response;962;826756;0.0-962.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;963;826800;0.0-963.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;16;1;2;2;8;0;10;3;html-keyboard-response;964;827804;0.0-964.0;9546715;05/05/2020 14:35
999;imgJS/WFF_scramble_35.jpg,imgJS/WFF_scramble_29.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFF_scramble_19.jpg,imgJS/WFF_scramble_10.jpg,imgJS/WFF_scramble_3.jpg,imgJS/WFF_scramble_4.jpg,imgJS/WFF_scramble_3.jpg,imgJS/WFF_6.jpg,imgJS/WFF_scramble_27.jpg,img;999;999;rsvp_img_15;7;16;1;2;2;8;0;10;3;rsvp_flux;965;828858;0.0-965.0;9546715;05/05/2020 14:35
1452.7750000125;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;7;16;1;2;2;8;0;10;3;html-keyboard-response;966;830314;0.0-966.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;967;830353;0.0-967.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;17;1;4;2;6;0;10;1;html-keyboard-response;968;831358;0.0-968.0;9546715;05/05/2020 14:35
999;imgJS/WFF_scramble_35.jpg,imgJS/WFF_scramble_12.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFF_scramble_25.jpg,imgJS/WFF_scramble_10.jpg,imgJS/WFF_scramble_1.jpg,imgJS/WFF_36.jpg,imgJS/WFF_scramble_12.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFF_scramble_30.jpg,;999;999;rsvp_img_15;7;17;1;4;2;6;0;10;1;rsvp_flux;969;832412;0.0-969.0;9546715;05/05/2020 14:35
1041.579999961;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;7;17;1;4;2;6;0;10;1;html-keyboard-response;970;833456;0.0-970.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;971;833494;0.0-971.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;18;1;1;2;5;1;9;2;html-keyboard-response;972;834499;0.0-972.0;9546715;05/05/2020 14:35
999;imgJS/WMF_scramble_18.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_6.jpg,imgJS/WMF_scramble_2.jpg,imgJS/WMF_11.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WMF_scramble_21.jpg,imgJS/WMF_scramble_28.jpg,imgJS/WFN_37.jpg,imgJS/WMF_s;999;999;rsvp_img_15;7;18;1;1;2;5;1;9;2;rsvp_flux;973;835552;0.0-973.0;9546715;05/05/2020 14:35
479.39999995288;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;7;18;1;1;2;5;1;9;2;html-keyboard-response;974;836035;0.0-974.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;975;836073;0.0-975.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;19;1;2;2;5;0;9;3;html-keyboard-response;976;837077;0.0-976.0;9546715;05/05/2020 14:35
999;imgJS/WFF_scramble_4.jpg,imgJS/WFF_scramble_10.jpg,imgJS/WFF_scramble_8.jpg,imgJS/WFF_scramble_22.jpg,imgJS/WFF_scramble_6.jpg,imgJS/WFF_16.jpg,imgJS/WFF_scramble_18.jpg,imgJS/WFF_scramble_28.jpg,imgJS/WFF_scramble_5.jpg,imgJS/WMN_89.jpg,imgJS/WFF_sc;999;999;rsvp_img_15;7;19;1;2;2;5;0;9;3;rsvp_flux;977;838131;0.0-977.0;9546715;05/05/2020 14:35
828.50499998312;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;7;19;1;2;2;5;0;9;3;html-keyboard-response;978;838963;0.0-978.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;979;839003;0.0-979.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;20;1;2;2;6;0;8;3;html-keyboard-response;980;840008;0.0-980.0;9546715;05/05/2020 14:35
999;imgJS/WFF_scramble_26.jpg,imgJS/WFF_scramble_3.jpg,imgJS/WFF_scramble_35.jpg,imgJS/WFF_scramble_12.jpg,imgJS/WFF_scramble_34.jpg,imgJS/WFF_scramble_16.jpg,imgJS/WFF_27.jpg,imgJS/WFF_scramble_1.jpg,imgJS/WMN_11.jpg,imgJS/WFF_scramble_31.jpg,imgJS/WFF_;999;999;rsvp_img_15;7;20;1;2;2;6;0;8;3;rsvp_flux;981;841062;0.0-981.0;9546715;05/05/2020 14:35
799.8549999902;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;7;20;1;2;2;6;0;8;3;html-keyboard-response;982;841865;0.0-982.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;983;841916;0.0-983.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;21;1;4;2;5;2;9;3;html-keyboard-response;984;842921;0.0-984.0;9546715;05/05/2020 14:35
999;imgJS/WFN_scramble_11.jpg,imgJS/WFN_scramble_22.jpg,imgJS/WFN_scramble_72.jpg,imgJS/WFN_scramble_17.jpg,imgJS/WFN_scramble_86.jpg,imgJS/WFN_41.jpg,imgJS/WFN_scramble_83.jpg,imgJS/WFN_scramble_42.jpg,imgJS/WFN_scramble_27.jpg,imgJS/WMN_28.jpg,imgJS/WF;999;999;rsvp_img_15;7;21;1;4;2;5;2;9;3;rsvp_flux;985;843974;0.0-985.0;9546715;05/05/2020 14:35
977.31499990914;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;7;21;1;4;2;5;2;9;3;html-keyboard-response;986;844954;0.0-986.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;987;844992;0.0-987.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;22;1;1;2;8;1;10;2;html-keyboard-response;988;845996;0.0-988.0;9546715;05/05/2020 14:35
999;imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_23.jpg,imgJS/WMF_scramble_21.jpg,imgJS/WMF_scramble_11.jpg,imgJS/WMF_scramble_7.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WMF_scramble_19.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_21.jpg,imgJS/WMF_scramble_14.jpg,i;999;999;rsvp_img_15;7;22;1;1;2;8;1;10;2;rsvp_flux;989;847050;0.0-989.0;9546715;05/05/2020 14:35
646.38500008732;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;7;22;1;1;2;8;1;10;2;html-keyboard-response;990;847699;0.0-990.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;991;847747;0.0-991.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;23;1;1;2;7;1;9;2;html-keyboard-response;992;848750;0.0-992.0;9546715;05/05/2020 14:35
999;imgJS/WMF_scramble_12.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_scramble_18.jpg,imgJS/WMF_scramble_17.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WMF_12.jpg,imgJS/WMF_scramble_5.jpg,imgJS/WFN_65.jpg,imgJS/WMF_s;999;999;rsvp_img_15;7;23;1;1;2;7;1;9;2;rsvp_flux;993;849805;0.0-993.0;9546715;05/05/2020 14:35
822.52000004519;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;7;23;1;1;2;7;1;9;2;html-keyboard-response;994;850631;0.0-994.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;995;850669;0.0-995.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;24;1;1;2;6;1;8;2;html-keyboard-response;996;851674;0.0-996.0;9546715;05/05/2020 14:35
999;imgJS/WMF_scramble_15.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_20.jpg,imgJS/WMF_scramble_8.jpg,imgJS/WMF_scramble_3.jpg,imgJS/WMF_scramble_4.jpg,imgJS/WMF_16.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WFN_36.jpg,imgJS/WMF_scramble_15.jpg,imgJS/WMF_sc;999;999;rsvp_img_15;7;24;1;1;2;6;1;8;2;rsvp_flux;997;852727;0.0-997.0;9546715;05/05/2020 14:35
572.25000008475;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;7;24;1;1;2;6;1;8;2;html-keyboard-response;998;853303;0.0-998.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;999;853341;0.0-999.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;25;1;4;2;4;2;8;2;html-keyboard-response;1000;854345;0.0-1000.0;9546715;05/05/2020 14:35
999;imgJS/WFN_scramble_70.jpg,imgJS/WFN_scramble_48.jpg,imgJS/WFN_scramble_11.jpg,imgJS/WFN_scramble_39.jpg,imgJS/WFN_12.jpg,imgJS/WFN_scramble_11.jpg,imgJS/WFN_scramble_42.jpg,imgJS/WFN_scramble_32.jpg,imgJS/WFN_36.jpg,imgJS/WFN_scramble_28.jpg,imgJS/WF;999;999;rsvp_img_15;7;25;1;4;2;4;2;8;2;rsvp_flux;1001;855400;0.0-1001.0;9546715;05/05/2020 14:35
1479.1200000327;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;7;25;1;4;2;4;2;8;2;html-keyboard-response;1002;856882;0.0-1002.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1003;856923;0.0-1003.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;26;1;1;2;6;1;10;3;html-keyboard-response;1004;857928;0.0-1004.0;9546715;05/05/2020 14:35
999;imgJS/WMF_scramble_25.jpg,imgJS/WMF_scramble_26.jpg,imgJS/WMF_scramble_27.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_29.jpg,imgJS/WMF_scramble_14.jpg,imgJS/WMF_7.jpg,imgJS/WMF_scramble_23.jpg,imgJS/WMF_scramble_16.jpg,imgJS/WMF_scramble_27.jpg,;999;999;rsvp_img_15;7;26;1;1;2;6;1;10;3;rsvp_flux;1005;858982;0.0-1005.0;9546715;05/05/2020 14:35
877.60499992874;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;7;26;1;1;2;6;1;10;3;html-keyboard-response;1006;859862;0.0-1006.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1007;859904;0.0-1007.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;27;1;3;2;8;3;10;3;html-keyboard-response;1008;860907;0.0-1008.0;9546715;05/05/2020 14:35
999;imgJS/WMN_scramble_7.jpg,imgJS/WMN_scramble_7.jpg,imgJS/WMN_scramble_66.jpg,imgJS/WMN_scramble_11.jpg,imgJS/WMN_scramble_69.jpg,imgJS/WMN_scramble_60.jpg,imgJS/WMN_scramble_77.jpg,imgJS/WMN_scramble_57.jpg,imgJS/WMN_61.jpg,imgJS/WMN_scramble_88.jpg,i;999;999;rsvp_img_15;7;27;1;3;2;8;3;10;3;rsvp_flux;1009;861961;0.0-1009.0;9546715;05/05/2020 14:35
746.11499998719;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswFem;7;27;1;3;2;8;3;10;3;html-keyboard-response;1010;862710;0.0-1010.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1011;862755;0.0-1011.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;28;1;2;2;5;0;9;2;html-keyboard-response;1012;863759;0.0-1012.0;9546715;05/05/2020 14:35
999;imgJS/WFF_scramble_31.jpg,imgJS/WFF_scramble_1.jpg,imgJS/WFF_scramble_31.jpg,imgJS/WFF_scramble_35.jpg,imgJS/WFF_scramble_15.jpg,imgJS/WFF_16.jpg,imgJS/WFF_scramble_19.jpg,imgJS/WFF_scramble_29.jpg,imgJS/WFF_scramble_24.jpg,imgJS/WFN_17.jpg,imgJS/WFF;999;999;rsvp_img_15;7;28;1;2;2;5;0;9;2;rsvp_flux;1013;864813;0.0-1013.0;9546715;05/05/2020 14:35
865.59499998111;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;7;28;1;2;2;5;0;9;2;html-keyboard-response;1014;865682;0.0-1014.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1015;865725;0.0-1015.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;7;29;1;3;2;7;3;9;2;html-keyboard-response;1016;866729;0.0-1016.0;9546715;05/05/2020 14:35
999;imgJS/WMN_scramble_21.jpg,imgJS/WMN_scramble_28.jpg,imgJS/WMN_scramble_11.jpg,imgJS/WMN_scramble_25.jpg,imgJS/WMN_scramble_78.jpg,imgJS/WMN_scramble_12.jpg,imgJS/WMN_scramble_45.jpg,imgJS/WMN_53.jpg,imgJS/WMN_scramble_27.jpg,imgJS/WFN_49.jpg,imgJS/WM;999;999;rsvp_img_15;7;29;1;3;2;7;3;9;2;rsvp_flux;1017;867783;0.0-1017.0;9546715;05/05/2020 14:35
609.9750000285;"<div style=""font-size:20px;""><p> Avez-vous vu au moins une femme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswFem;7;29;1;3;2;7;3;9;2;html-keyboard-response;1018;868396;0.0-1018.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1019;868434;0.0-1019.0;9546715;05/05/2020 14:35
999;instructions/instructionsDiapo/Slide7.jpg;999;999;instrCondi;8;999;NULL;NULL;2;999;999;999;999;image-keyboard-response;1020;883411;0.0-1020.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;8;0;2;4;2;7;2;11;3;html-keyboard-response;1021;884414;0.0-1021.0;9546715;05/05/2020 14:35
999;imgJS/WFN_scramble_25.jpg,imgJS/WFN_scramble_78.jpg,imgJS/WFN_scramble_25.jpg,imgJS/WFN_scramble_46.jpg,imgJS/WFN_scramble_83.jpg,imgJS/WFN_scramble_58.jpg,imgJS/WFN_scramble_26.jpg,imgJS/WFN_32.jpg,imgJS/WFN_scramble_38.jpg,imgJS/WFN_scramble_83.jpg;999;999;rsvp_img_15;8;0;2;4;2;7;2;11;3;rsvp_flux;1022;885469;0.0-1022.0;9546715;05/05/2020 14:35
2095.1549999882;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;8;0;2;4;2;7;2;11;3;html-keyboard-response;1023;887567;0.0-1023.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1024;887605;0.0-1024.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;8;1;2;6;2;5;2;7;1;html-keyboard-response;1025;888610;0.0-1025.0;9546715;05/05/2020 14:35
999;imgJS/WFN_scramble_37.jpg,imgJS/WFN_scramble_76.jpg,imgJS/WFN_scramble_46.jpg,imgJS/WFN_scramble_67.jpg,imgJS/WFN_scramble_42.jpg,imgJS/WFN_86.jpg,imgJS/WFN_scramble_63.jpg,imgJS/WMF_25.jpg,imgJS/WFN_scramble_57.jpg,imgJS/WFN_scramble_19.jpg,imgJS/WF;999;999;rsvp_img_15;8;1;2;6;2;5;2;7;1;rsvp_flux;1026;889664;0.0-1026.0;9546715;05/05/2020 14:35
684.79999992996;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;79;rsvpAnswHom;8;1;2;6;2;5;2;7;1;html-keyboard-response;1027;890351;0.0-1027.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1028;890397;0.0-1028.0;9546715;05/05/2020 14:35
999;fixation_cross;999;999;fixation;8;2;2;6;2;4;2;6;1;html-keyboard-response;1029;891401;0.0-1029.0;9546715;05/05/2020 14:35
999;imgJS/WFN_scramble_75.jpg,imgJS/WFN_scramble_59.jpg,imgJS/WFN_scramble_17.jpg,imgJS/WFN_scramble_22.jpg,imgJS/WFN_23.jpg,imgJS/WFN_scramble_40.jpg,imgJS/WMF_24.jpg,imgJS/WFN_scramble_14.jpg,imgJS/WFN_scramble_81.jpg,imgJS/WFN_scramble_37.jpg,imgJS/WF;999;999;rsvp_img_15;8;2;2;6;2;4;2;6;1;rsvp_flux;1030;892458;0.0-1030.0;9546715;05/05/2020 14:35
1056.9499999983;"<div style=""font-size:20px;""><p> Avez-vous vu au moins un homme? </p><p> <strong> Oui [O] / Non [N] </strong></p> </div>";999;78;rsvpAnswHom;8;2;2;6;2;4;2;6;1;html-keyboard-response;1031;893518;0.0-1031.0;9546715;05/05/2020 14:35
999;999;999;999;fullscreenExp;999;999;999;999;999;999;999;999;999;fullscreen;1032;893560;0.0-1032.0;9546715;05/05/2020 14:35
